time accel_x accel_y accel_z gyro_x gyro_y gyro_z
6257124 +1.003906 +0.000977 +0.030762 -3.902439 +0.731707 +2.012195
6257126 +1.009766 +0.002930 +0.023926 -3.902439 +0.792683 +2.256098
6257128 +1.013184 +0.000488 +0.028809 -3.780488 +0.914634 +2.073171
6257130 +1.003906 +0.004395 +0.021973 -3.963415 +0.914634 +2.195122
6257132 +1.006836 +0.004395 +0.033691 -3.841464 +0.975610 +1.951220
6257134 +1.005859 +0.000488 +0.039551 -3.902439 +0.853659 +2.256098
6257136 +1.011230 +0.005859 +0.019531 -3.902439 +0.792683 +1.951220
6257138 +1.004395 +0.000000 +0.022461 -3.780488 +0.792683 +2.073171
6257140 +1.012695 +0.001953 +0.030273 -3.902439 +0.792683 +2.073171
6257142 +1.005859 +0.000488 +0.027344 -4.024390 +0.914634 +2.134146
6257144 +1.008301 -0.001465 +0.022949 -3.780488 +1.036585 +2.073171
6257146 +1.004395 -0.003906 +0.025391 -3.902439 +0.792683 +2.073171
6257148 +1.005859 +0.000488 +0.024414 -3.902439 +0.853659 +2.195122
6257150 +1.005859 +0.003906 +0.026855 -4.085366 +0.731707 +1.951220
6257152 +1.009277 +0.000488 +0.023926 -3.841464 +0.670732 +2.134146
6257154 +1.008789 +0.003418 +0.021973 -3.963415 +0.853659 +2.134146
6257156 +1.012207 +0.003418 +0.024414 -3.719512 +0.914634 +2.134146
6257158 +1.005859 +0.002930 +0.028320 -3.719512 +0.975610 +2.012195
6257160 +1.009766 +0.002441 +0.025391 -3.902439 +0.792683 +2.012195
6257162 +1.005859 +0.001465 +0.033691 -3.841464 +0.914634 +2.012195
6257164 +1.007324 +0.003418 +0.025391 -3.902439 +0.975610 +2.012195
6257166 +1.005859 +0.001953 +0.022461 -3.780488 +0.914634 +2.256098
6257168 +1.004883 -0.005371 +0.030762 -3.963415 +0.914634 +1.829268
6257170 +1.011719 -0.004883 +0.030762 -3.902439 +0.975610 +2.195122
6257172 +1.009277 -0.008301 +0.027344 -3.841464 +0.792683 +2.256098
6257174 +1.007324 -0.001953 +0.034668 -3.719512 +0.975610 +2.073171
6257176 +1.005371 +0.000977 +0.027832 -3.780488 +0.914634 +2.073171
6257178 +1.009277 -0.003906 +0.028320 -3.719512 +0.853659 +2.073171
6257180 +1.009766 -0.002930 +0.028809 -3.963415 +0.975610 +2.195122
6257182 +1.009766 -0.004395 +0.028320 -3.780488 +0.853659 +1.951220
6257184 +1.005371 -0.003418 +0.028320 -3.902439 +0.914634 +2.256098
6257186 +1.004395 -0.004395 +0.020996 -3.841464 +0.975610 +2.012195
6257188 +1.003418 +0.001465 +0.029297 -3.841464 +0.731707 +2.195122
6257190 +1.009277 +0.000977 +0.015625 -3.780488 +0.914634 +1.890244
6257192 +1.004395 -0.002441 +0.026367 -3.841464 +0.914634 +2.073171
6257194 +1.011719 -0.004395 +0.037598 -3.780488 +0.853659 +2.012195
6257196 +1.013184 -0.002930 +0.029297 -3.780488 +0.792683 +2.134146
6257198 +1.011230 -0.000977 +0.021484 -3.902439 +0.792683 +2.073171
6257200 +1.009766 -0.004883 +0.026855 -3.902439 +0.853659 +2.134146
6257202 +1.010742 +0.000488 +0.028809 -3.841464 +0.914634 +2.134146
6257204 +1.009277 +0.003418 +0.023438 -3.841464 +0.914634 +2.012195
6257206 +1.001465 +0.000000 +0.027344 -3.841464 +0.914634 +1.951220
6257208 +1.003906 -0.000977 +0.025879 -3.841464 +0.975610 +2.012195
6257210 +1.010254 -0.000488 +0.019531 -3.597561 +0.792683 +2.134146
6257212 +1.004883 -0.004395 +0.037109 -3.841464 +0.853659 +2.256098
6257214 +1.003906 -0.000977 +0.020996 -3.780488 +0.731707 +2.073171
6257216 +1.004883 -0.000977 +0.028320 -3.780488 +0.914634 +2.012195
6257218 +1.005371 +0.000000 +0.024414 -3.780488 +0.853659 +1.951220
6257220 +1.006348 +0.005371 +0.029297 -3.780488 +0.853659 +2.012195
6257222 +1.002930 +0.002441 +0.030273 -3.902439 +0.914634 +1.951220
6257224 +1.001953 +0.000977 +0.019043 -3.841464 +0.914634 +2.012195
6257226 +1.006836 +0.007324 +0.021973 -3.841464 +0.792683 +2.195122
6257228 +1.007812 +0.005371 +0.017578 -4.024390 +0.792683 +2.317073
6257230 +1.004395 +0.000000 +0.027832 -3.841464 +0.975610 +2.073171
6257232 +1.009766 -0.005371 +0.025391 -3.902439 +1.097561 +2.012195
6257234 +1.010742 +0.004395 +0.025391 -3.841464 +0.792683 +2.073171
6257236 +1.003906 +0.004395 +0.028320 -3.780488 +0.792683 +2.073171
6257238 +1.007324 +0.002930 +0.023438 -3.780488 +0.670732 +2.073171
6257240 +1.008789 +0.003906 +0.032715 -3.902439 +0.731707 +2.256098
6257242 +1.005859 +0.003906 +0.028320 -4.085366 +0.914634 +2.195122
6257244 +1.006348 +0.004883 +0.032227 -3.902439 +0.914634 +2.195122
6257246 +1.010742 +0.000488 +0.025879 -3.902439 +0.975610 +2.134146
6257248 +1.004883 +0.002441 +0.024902 -3.841464 +0.975610 +2.073171
6257250 +1.009766 -0.000488 +0.023926 -3.841464 +0.975610 +2.256098
6257253 +1.007324 +0.003418 +0.023438 -3.780488 +0.853659 +2.012195
6257255 +1.014648 -0.002930 +0.026855 -3.841464 +0.914634 +2.073171
6257257 +1.006836 -0.002441 +0.020996 -3.902439 +0.975610 +2.195122
6257259 +1.003418 +0.003418 +0.022461 -3.841464 +0.792683 +2.073171
6257261 +1.004395 +0.005371 +0.026367 -3.902439 +0.792683 +2.256098
6257263 +1.002441 +0.000977 +0.024414 -3.902439 +0.975610 +2.256098
6257265 +1.011719 +0.006836 +0.023926 -4.024390 +0.975610 +2.073171
6257267 +1.008301 +0.002441 +0.026855 -3.902439 +0.914634 +2.073171
6257269 +1.012207 +0.001465 +0.032227 -3.902439 +0.914634 +2.195122
6257271 +1.008301 +0.003418 +0.030762 -4.146341 +0.853659 +2.195122
6257273 +1.007324 -0.001953 +0.029297 -3.841464 +0.853659 +2.012195
6257275 +1.009766 -0.000488 +0.032227 -3.963415 +0.975610 +1.890244
6257277 +1.006836 -0.000977 +0.024902 -3.963415 +1.036585 +2.317073
6257279 +1.003906 -0.004883 +0.025879 -3.780488 +0.914634 +2.134146
6257281 +1.009277 +0.002930 +0.031250 -3.963415 +0.670732 +2.134146
6257283 +1.012207 -0.001465 +0.024414 -3.902439 +0.853659 +2.317073
6257285 +1.008789 -0.001953 +0.024414 -3.780488 +0.792683 +2.012195
6257287 +1.006836 +0.003906 +0.026855 -3.902439 +0.792683 +2.073171
6257289 +1.015137 +0.000000 +0.022949 -3.780488 +0.914634 +2.195122
6257291 +1.011230 -0.000977 +0.020996 -3.963415 +0.792683 +2.012195
6257293 +1.006348 -0.004395 +0.021973 -3.902439 +0.792683 +2.134146
6257295 +1.011719 +0.001953 +0.031250 -3.902439 +0.853659 +2.012195
6257297 +1.011719 -0.001465 +0.020508 -3.841464 +0.914634 +2.134146
6257299 +1.004395 +0.001953 +0.033691 -3.902439 +0.914634 +2.256098
6257301 +1.006348 +0.001953 +0.025391 -3.902439 +0.853659 +2.012195
6257303 +1.010254 +0.002930 +0.026367 -3.841464 +0.731707 +1.951220
6257305 +1.005859 +0.004883 +0.017090 -3.780488 +0.853659 +2.134146
6257307 +1.000977 +0.002930 +0.027832 -3.902439 +1.036585 +2.012195
6257309 +1.006348 +0.005859 +0.027344 -3.780488 +0.792683 +2.073171
6257311 +1.002441 +0.002930 +0.027832 -3.780488 +0.914634 +2.195122
6257313 +1.010254 -0.002930 +0.033691 -3.963415 +0.853659 +2.134146
6257315 +1.010254 +0.001953 +0.029297 -3.902439 +0.731707 +2.134146
6257317 +1.005859 +0.002441 +0.026367 -3.780488 +0.792683 +2.073171
6257319 +1.001953 +0.004883 +0.021484 -3.902439 +0.914634 +2.134146
6257321 +1.007812 +0.001465 +0.027344 -3.902439 +0.792683 +2.256098
6257323 +1.005371 +0.007812 +0.031250 -3.963415 +0.914634 +2.134146
6257325 +1.009766 +0.010254 +0.023438 -3.902439 +0.853659 +2.012195
6257327 +1.008789 -0.002930 +0.022461 -3.963415 +0.609756 +2.134146
6257329 +1.010254 -0.002441 +0.018066 -3.841464 +0.853659 +2.317073
6257331 +1.011230 -0.001953 +0.028809 -3.780488 +0.853659 +2.134146
6257333 +1.007812 +0.003418 +0.022949 -3.780488 +0.914634 +1.951220
6257335 +1.006836 -0.002441 +0.024902 -3.902439 +0.975610 +2.134146
6257337 +1.009277 +0.008301 +0.019043 -3.780488 +0.792683 +2.195122
6257339 +1.008301 +0.002441 +0.022949 -4.024390 +0.914634 +2.195122
6257341 +1.005859 -0.000488 +0.031250 -3.902439 +0.731707 +2.012195
6257343 +1.011230 +0.001953 +0.040527 -3.841464 +0.914634 +2.012195
6257345 +1.000488 -0.001465 +0.029297 -3.780488 +0.914634 +2.195122
6257347 +1.005371 +0.000977 +0.034180 -3.902439 +0.914634 +2.134146
6257349 +1.006836 -0.001465 +0.033691 -3.841464 +0.914634 +2.134146
6257351 +1.011230 -0.009277 +0.029297 -4.024390 +0.914634 +1.951220
6257353 +1.002441 -0.005371 +0.035645 -3.963415 +0.914634 +2.317073
6257355 +1.005859 -0.005371 +0.029785 -3.841464 +0.731707 +2.073171
6257357 +1.011719 -0.002930 +0.030762 -3.780488 +0.853659 +2.134146
6257359 +1.008301 -0.007812 +0.031250 -3.719512 +0.792683 +2.134146
6257361 +1.009766 -0.001465 +0.029297 -3.963415 +0.853659 +1.951220
6257363 +1.011719 -0.005371 +0.027344 -3.963415 +0.914634 +2.134146
6257365 +1.007324 +0.002441 +0.030273 -3.780488 +0.792683 +1.951220
6257367 +1.006836 -0.001465 +0.026855 -3.719512 +0.853659 +2.012195
6257369 +1.008789 +0.003906 +0.032715 -3.841464 +0.914634 +2.134146
6257371 +1.010742 -0.004883 +0.023926 -3.841464 +0.792683 +2.134146
6257373 +1.013184 -0.001465 +0.040527 -3.841464 +0.914634 +2.073171
6257375 +1.010254 -0.002930 +0.022461 -3.780488 +0.792683 +2.256098
6257377 +1.007324 +0.000000 +0.024414 -3.719512 +0.853659 +2.012195
6257379 +1.007324 +0.000000 +0.026367 -3.902439 +0.609756 +2.134146
6257381 +1.000977 +0.001953 +0.019531 -3.963415 +0.914634 +2.073171
6257383 +1.008301 -0.002441 +0.024902 -3.780488 +0.853659 +2.073171
6257385 +1.002930 +0.000000 +0.026367 -3.780488 +0.853659 +2.134146
6257387 +1.004883 +0.003418 +0.028320 -3.902439 +0.731707 +2.073171
6257389 +1.009277 +0.003906 +0.028320 -3.841464 +0.609756 +2.073171
6257391 +1.007324 +0.001465 +0.033203 -3.902439 +0.914634 +2.073171
6257393 +1.004395 +0.000000 +0.029297 -3.780488 +0.792683 +2.134146
6257395 +1.009766 +0.005371 +0.023926 -3.780488 +0.975610 +2.256098
6257397 +1.010742 +0.004395 +0.027344 -3.841464 +0.914634 +1.890244
6257399 +1.009766 +0.005859 +0.020020 -3.902439 +0.609756 +2.134146
6257401 +1.003906 +0.003418 +0.034180 -3.780488 +0.853659 +2.134146
6257403 +1.006348 +0.000977 +0.029297 -3.719512 +0.914634 +2.256098
6257405 +1.009766 +0.004883 +0.024414 -3.841464 +0.853659 +2.012195
6257407 +1.006348 +0.008301 +0.028320 -3.780488 +0.853659 +1.951220
6257409 +1.007324 +0.003906 +0.027832 -3.841464 +0.853659 +1.951220
6257411 +1.004883 -0.000977 +0.027344 -3.841464 +0.853659 +2.134146
6257413 +1.010742 +0.007812 +0.020508 -3.780488 +0.853659 +2.134146
6257415 +1.013672 +0.004395 +0.021484 -3.841464 +0.853659 +2.012195
6257417 +1.008301 -0.000488 +0.030762 -3.719512 +0.853659 +1.951220
6257419 +1.007324 +0.003906 +0.027344 -3.841464 +0.853659 +2.134146
6257421 +1.005371 +0.004395 +0.019531 -4.024390 +0.670732 +2.134146
6257423 +1.007324 +0.002441 +0.027344 -3.902439 +0.853659 +2.317073
6257425 +1.007812 +0.000000 +0.033691 -3.780488 +0.792683 +2.073171
6257427 +1.005371 +0.000977 +0.031250 -3.963415 +0.853659 +2.256098
6257429 +1.010254 +0.001953 +0.018066 -3.963415 +0.914634 +2.012195
6257431 +1.006348 -0.000977 +0.019043 -3.841464 +0.914634 +2.073171
6257433 +1.007812 +0.000488 +0.024414 -4.085366 +0.853659 +2.073171
6257435 +1.008301 +0.004883 +0.021973 -3.902439 +0.975610 +2.073171
6257437 +1.006836 +0.001953 +0.015625 -3.902439 +0.914634 +2.317073
6257439 +1.009277 -0.000977 +0.022461 -3.719512 +0.792683 +2.134146
6257441 +1.007324 +0.001465 +0.024414 -3.902439 +0.792683 +2.134146
6257443 +1.004395 +0.000488 +0.020020 -3.963415 +0.975610 +2.073171
6257445 +1.009766 +0.003906 +0.027832 -3.841464 +0.792683 +2.256098
6257447 +1.009277 -0.000977 +0.036621 -3.963415 +0.792683 +2.012195
6257449 +1.004883 -0.002441 +0.015137 -3.902439 +0.792683 +2.134146
6257451 +1.006836 +0.001953 +0.016602 -3.963415 +0.792683 +2.134146
6257453 +1.014160 +0.003418 +0.025391 -3.902439 +1.097561 +2.073171
6257455 +1.010742 -0.002441 +0.030762 -3.780488 +0.914634 +2.012195
6257457 +1.006836 +0.003418 +0.029297 -3.963415 +0.975610 +2.317073
6257459 +1.003906 -0.003906 +0.028809 -3.841464 +0.792683 +2.073171
6257461 +0.999512 +0.006836 +0.025391 -3.841464 +0.670732 +2.073171
6257463 +1.010254 +0.004883 +0.029785 -3.963415 +1.036585 +2.195122
6257465 +1.004883 +0.000488 +0.024414 -3.963415 +0.792683 +2.073171
6257467 +1.008789 +0.001465 +0.031250 -3.841464 +0.914634 +2.256098
6257469 +1.005859 -0.005859 +0.023438 -3.963415 +0.731707 +1.951220
6257471 +1.005859 -0.001465 +0.033691 -3.963415 +0.792683 +2.195122
6257474 +1.007812 -0.004395 +0.024414 -3.841464 +1.036585 +2.134146
6257476 +1.006836 +0.001465 +0.026367 -3.902439 +0.914634 +2.134146
6257478 +1.002441 -0.001465 +0.029785 -3.841464 +0.792683 +2.195122
6257480 +1.011719 -0.001465 +0.037109 -3.902439 +0.914634 +2.134146
6257482 +1.009277 -0.004395 +0.024902 -3.841464 +0.914634 +1.951220
6257484 +1.006348 -0.001953 +0.021484 -3.780488 +0.731707 +2.134146
6257486 +1.013184 +0.001953 +0.019531 -3.841464 +0.731707 +2.073171
6257488 +1.011230 -0.005859 +0.028320 -3.963415 +0.914634 +2.073171
6257490 +1.007324 +0.003906 +0.024902 -3.841464 +0.914634 +2.195122
6257492 +1.011230 +0.003906 +0.029785 -3.719512 +0.975610 +2.378049
6257494 +1.011719 +0.000977 +0.020508 -3.963415 +0.853659 +2.012195
6257496 +1.005859 +0.002930 +0.028809 -4.024390 +0.853659 +2.012195
6257498 +1.005371 +0.001953 +0.028809 -3.841464 +0.914634 +2.195122
6257500 +1.005859 +0.000000 +0.025879 -3.963415 +0.731707 +2.012195
6257502 +1.003418 +0.003418 +0.026367 -3.902439 +0.975610 +2.134146
6257504 +1.006836 +0.005371 +0.021484 -3.902439 +0.792683 +2.012195
6257506 +1.004883 -0.002930 +0.030273 -4.024390 +0.853659 +1.951220
6257508 +1.007324 +0.004395 +0.026367 -3.841464 +0.914634 +2.134146
6257510 +1.006836 +0.004395 +0.024414 -4.024390 +0.853659 +2.317073
6257512 +1.004883 +0.002930 +0.030273 -3.902439 +0.914634 +2.195122
6257514 +1.006348 -0.002930 +0.029785 -4.024390 +0.975610 +2.134146
6257516 +1.007324 +0.001953 +0.020996 -3.902439 +1.036585 +2.012195
6257518 +1.004395 +0.001953 +0.037109 -3.719512 +0.914634 +2.134146
6257520 +1.001465 +0.004883 +0.029785 -3.902439 +0.914634 +2.134146
6257522 +1.010254 -0.003418 +0.023926 -3.780488 +0.792683 +2.073171
6257524 +1.005371 -0.003418 +0.031738 -3.841464 +0.975610 +2.134146
6257526 +1.001465 +0.000000 +0.025879 -3.841464 +0.731707 +1.951220
6257528 +1.011230 +0.002930 +0.025391 -3.963415 +0.853659 +2.012195
6257530 +1.012207 +0.001465 +0.024414 -3.780488 +0.914634 +2.195122
6257532 +1.009277 -0.004883 +0.023438 -3.841464 +0.853659 +2.073171
6257534 +1.007812 +0.002441 +0.031250 -3.841464 +0.853659 +2.073171
6257536 +1.004883 -0.002441 +0.026855 -3.841464 +0.853659 +2.195122
6257538 +1.010742 -0.006836 +0.024902 -3.841464 +0.670732 +2.073171
6257540 +1.004395 +0.000000 +0.031250 -3.780488 +0.792683 +2.073171
6257542 +1.009766 +0.004395 +0.030273 -3.841464 +0.975610 +2.134146
6257544 +1.003906 -0.000977 +0.028809 -3.841464 +0.853659 +2.012195
6257546 +1.002441 -0.000488 +0.022949 -3.902439 +0.914634 +2.012195
6257548 +1.004395 -0.004395 +0.037598 -3.841464 +0.975610 +1.951220
6257550 +1.006836 -0.001465 +0.033691 -3.902439 +0.853659 +2.012195
6257552 +1.001953 -0.001465 +0.033691 -3.902439 +0.853659 +2.317073
6257554 +1.005371 +0.000488 +0.021484 -3.902439 +0.914634 +2.195122
6257556 +1.008789 +0.000000 +0.022949 -3.780488 +0.853659 +1.890244
6257558 +1.010254 -0.005371 +0.047852 -3.902439 +0.975610 +2.073171
6257560 +1.003906 -0.006836 +0.026367 -3.841464 +0.731707 +2.012195
6257562 +1.007324 -0.007812 +0.028809 -3.902439 +0.914634 +1.951220
6257564 +1.005859 +0.003418 +0.026367 -3.902439 +0.853659 +2.073171
6257566 +1.009277 +0.000977 +0.024902 -3.780488 +0.914634 +2.134146
6257568 +1.009766 +0.002441 +0.020020 -3.902439 +0.914634 +2.073171
6257570 +1.010742 -0.001465 +0.031738 -3.658537 +0.792683 +2.195122
6257572 +1.004395 +0.007324 +0.039551 -3.780488 +0.731707 +2.012195
6257574 +1.002441 +0.000977 +0.016113 -3.841464 +0.853659 +1.890244
6257576 +1.007324 +0.001465 +0.032715 -3.719512 +0.975610 +2.134146
6257578 +1.011719 +0.002930 +0.020020 -3.841464 +0.792683 +1.829268
6257580 +1.011719 +0.001465 +0.026367 -3.841464 +0.670732 +2.073171
6257582 +1.007324 -0.000488 +0.026855 -3.719512 +0.792683 +2.134146
6257584 +1.008789 +0.003906 +0.018555 -3.902439 +0.914634 +2.134146
6257586 +1.006836 +0.006348 +0.031250 -3.841464 +0.853659 +2.012195
6257588 +1.005859 +0.006836 +0.030762 -3.841464 +0.731707 +2.073171
6257590 +1.009766 +0.007324 +0.019531 -3.963415 +1.036585 +2.073171
6257592 +1.009766 +0.000977 +0.024902 -3.841464 +0.853659 +2.073171
6257594 +1.011719 +0.009277 +0.027832 -3.719512 +0.853659 +2.317073
6257596 +1.000977 +0.004395 +0.024902 -3.963415 +0.731707 +2.195122
6257598 +1.010742 +0.009277 +0.027344 -3.841464 +0.914634 +2.256098
6257600 +1.001465 +0.001953 +0.024414 -3.902439 +0.792683 +2.073171
6257602 +1.005371 +0.000488 +0.025391 -3.902439 +0.792683 +2.256098
6257604 +1.006348 +0.000000 +0.022461 -3.841464 +0.731707 +2.195122
6257606 +1.008301 +0.004395 +0.017578 -3.963415 +0.914634 +2.073171
6257608 +1.006836 +0.004883 +0.028809 -3.841464 +0.975610 +2.134146
6257610 +1.007812 +0.004395 +0.027832 -3.841464 +0.853659 +2.256098
6257612 +1.010254 +0.004395 +0.019043 -3.902439 +0.914634 +1.951220
6257614 +1.004883 +0.001953 +0.026367 -3.902439 +0.792683 +2.317073
6257616 +1.002930 +0.003906 +0.027344 -3.841464 +0.914634 +2.256098
6257618 +1.005371 +0.005371 +0.034180 -3.841464 +0.914634 +2.073171
6257620 +1.003906 +0.001465 +0.020996 -3.902439 +0.792683 +2.073171
6257622 +1.012207 -0.002930 +0.026367 -3.902439 +0.914634 +2.317073
6257624 +1.003906 -0.000977 +0.028320 -3.841464 +0.792683 +2.073171
6257626 +1.011719 -0.003906 +0.024902 -3.841464 +0.792683 +2.195122
6257628 +1.008301 +0.000488 +0.020020 -3.902439 +1.036585 +1.951220
6257630 +1.006836 -0.001953 +0.028320 -3.902439 +0.975610 +2.195122
6257632 +1.008789 +0.000977 +0.025879 -3.963415 +1.036585 +2.256098
6257634 +1.002930 +0.001465 +0.029297 -3.902439 +1.036585 +2.012195
6257636 +1.008301 -0.002441 +0.024414 -3.963415 +0.975610 +1.951220
6257638 +1.006836 -0.001465 +0.021973 -3.841464 +0.914634 +2.195122
6257640 +1.009766 +0.003418 +0.032715 -3.841464 +0.975610 +2.134146
6257642 +1.011230 -0.003906 +0.026367 -3.780488 +0.853659 +2.134146
6257644 +1.007324 -0.000488 +0.022949 -3.902439 +0.792683 +1.890244
6257646 +1.005371 -0.001465 +0.027832 -3.841464 +0.853659 +2.256098
6257648 +1.005371 -0.003418 +0.033691 -3.719512 +0.792683 +2.073171
6257650 +1.001465 -0.003418 +0.032227 -4.024390 +0.792683 +2.073171
6257652 +1.005371 +0.003418 +0.038574 -3.902439 +1.097561 +2.073171
6257654 +1.012695 -0.000977 +0.030762 -3.719512 +0.670732 +2.134146
6257656 +1.009766 -0.000977 +0.029785 -3.841464 +0.914634 +2.317073
6257658 +1.007812 +0.001465 +0.026855 -3.902439 +1.036585 +1.829268
6257660 +1.013672 +0.000488 +0.019531 -3.963415 +0.914634 +1.951220
6257662 +1.008789 -0.004883 +0.035645 -3.841464 +0.975610 +2.195122
6257664 +1.006836 +0.001465 +0.028320 -3.719512 +0.670732 +1.890244
6257666 +1.005859 +0.000488 +0.033691 -3.963415 +0.914634 +2.073171
6257668 +1.006348 -0.002930 +0.022461 -3.902439 +0.914634 +2.134146
6257670 +1.006836 -0.001465 +0.023438 -3.902439 +0.914634 +2.134146
6257672 +1.007324 +0.007812 +0.026367 -3.841464 +0.731707 +2.439024
6257674 +1.012695 +0.002930 +0.029785 -3.841464 +0.914634 +2.012195
6257676 +1.003906 +0.000488 +0.022949 -3.841464 +0.914634 +2.256098
6257678 +1.006348 -0.002930 +0.020996 -3.841464 +0.792683 +1.890244
6257680 +1.003418 +0.003418 +0.025391 -3.841464 +0.975610 +2.073171
6257682 +1.004883 +0.003418 +0.022949 -3.841464 +0.914634 +2.134146
6257684 +1.010742 +0.000000 +0.022461 -3.902439 +0.853659 +2.073171
6257686 +1.004883 +0.005371 +0.025391 -3.841464 +1.036585 +2.012195
6257688 +1.005371 -0.003906 +0.026367 -3.902439 +0.792683 +2.134146
6257690 +1.004395 +0.003418 +0.030762 -4.024390 +0.914634 +2.378049
6257692 +1.012695 -0.001465 +0.028809 -3.902439 +0.853659 +2.012195
6257695 +1.006348 +0.000000 +0.031738 -3.841464 +0.792683 +2.256098
6257697 +1.010254 -0.002441 +0.026367 -3.902439 +0.731707 +2.134146
6257699 +1.006348 -0.001953 +0.030273 -3.780488 +0.792683 +2.134146
6257701 +1.004883 -0.000488 +0.028320 -3.719512 +1.097561 +2.012195
6257703 +1.008789 +0.004395 +0.028320 -3.841464 +0.731707 +2.256098
6257705 +1.006348 -0.004395 +0.028320 -3.902439 +0.853659 +1.951220
6257707 +1.002441 +0.001953 +0.030762 -3.841464 +0.975610 +1.829268
6257709 +1.008301 +0.003418 +0.024902 -3.780488 +0.853659 +2.073171
6257711 +1.008789 -0.003906 +0.019043 -3.841464 +0.914634 +2.256098
6257713 +1.010742 +0.004883 +0.028809 -3.841464 +0.914634 +1.951220
6257715 +1.008789 -0.002441 +0.024414 -3.963415 +0.731707 +2.317073
6257717 +1.005371 -0.002930 +0.031738 -3.841464 +0.853659 +2.195122
6257719 +1.002930 -0.000488 +0.023926 -3.841464 +0.914634 +2.012195
6257721 +1.006836 -0.003418 +0.032715 -3.963415 +0.914634 +2.012195
6257723 +1.005859 -0.005859 +0.022461 -3.719512 +0.731707 +2.195122
6257725 +1.007324 -0.001465 +0.021484 -3.902439 +0.731707 +2.073171
6257727 +1.006348 +0.000488 +0.022949 -3.902439 +0.914634 +2.073171
6257729 +1.005371 -0.000488 +0.027344 -3.841464 +0.792683 +2.195122
6257731 +1.006836 +0.000977 +0.028809 -3.841464 +0.853659 +1.890244
6257733 +1.007324 +0.000488 +0.028809 -3.963415 +1.036585 +2.012195
6257735 +1.013184 -0.002930 +0.034180 -3.902439 +0.975610 +2.073171
6257737 +1.010254 +0.003418 +0.025879 -3.719512 +0.792683 +2.317073
6257739 +1.005371 +0.002930 +0.024414 -3.719512 +0.731707 +2.195122
6257741 +1.003906 -0.000977 +0.022949 -3.841464 +0.853659 +2.012195
6257743 +1.005371 +0.002441 +0.032715 -3.841464 +0.731707 +1.890244
6257745 +1.007324 +0.002930 +0.024414 -3.841464 +0.914634 +2.012195
6257747 +1.004883 +0.002441 +0.028320 -3.841464 +0.731707 +2.195122
6257749 +1.012207 +0.000977 +0.030273 -3.719512 +0.731707 +2.195122
6257751 +1.006836 +0.001953 +0.030273 -3.902439 +1.036585 +2.073171
6257753 +1.008789 +0.007812 +0.024414 -3.780488 +0.792683 +2.073171
6257755 +1.006836 -0.000977 +0.026855 -3.963415 +0.853659 +2.256098
6257757 +1.002441 +0.000000 +0.027832 -3.902439 +0.975610 +1.951220
